,Code,Property_Location,Mailing Address
1353,1517_190.03_10,13 CHERRYWOOD DRIVE,13 CHERRYWOOD DR
1354,1517_190.03_11,11 CHERRYWOOD DRIVE,11 CHERRYWOOD DR
1355,1517_190.03_12,9 CHERRYWOOD DRIVE,9 CHERRYWOOD DR
1356,1517_190.03_13,7 CHERRYWOOD DRIVE,7 CHERRYWOOD DR
1357,1517_190.03_14,5 CHERRYWOOD DRIVE,5 CHERRYWOOD DR
1358,1517_190.03_15,369 WOOD STREET,369 WOOD ST
1359,1517_190.03_17,4 CABLE DRIVE,4 CABLE DR
1360,1517_190.03_18,6 CABLE DRIVE,6 CABLE DR
1361,1517_190.03_18.01,8 CABLE DRIVE,8 CABLE DR
1362,1517_190.03_19,10 CABLE DRIVE,10 CABLE DR
1363,1517_190.03_20,12 CABLE DRIVE,12 CABLE DR
1364,1517_190.03_21,14 CABLE DRIVE,14 CABLE DR
1365,1517_190.03_22,16 CABLE DRIVE,16 CABLE DR
1366,1517_190.03_23,18 CABLE DRIVE,18 CABLE DR
1367,1517_190.03_24,20 CABLE DRIVE,359 BAY AVE
1368,1517_190.03_25,22 CABLE DRIVE,359 BAY AVE
1369,1517_190.03_26,24 CABLE DRIVE,24 CABLE DR
1370,1517_190.03_27,26 CABLE DRIVE,359 BAY AVE
1371,1517_190.03_28,28 CABLE DRIVE,359 BAY AVE
1372,1517_190.04_3,29 CABLE DRIVE,359 BAY AVE
1373,1517_190.04_4,27 CABLE DRIVE,359 BAY AVE
1374,1517_190.04_5,25 CABLE DRIVE,359 BAY AVE
1375,1517_190.04_6,23 CABLE DRIVE,23 CABLE DR
1376,1517_190.04_7,21 CABLE DRIVE,21 CABLE DR
1377,1517_190.04_8,19 CABLE DRIVE,143 JEFFERSON LN
1378,1517_190.04_11,15 CABLE DRIVE,15 CABLE DR
1379,1517_190.04_12,11 CABLE DRIVE,11 CABLE DR
1380,1517_190.04_14,7 CABLE DRIVE,7 CABLE DR
1381,1517_190.04_15,5 CABLE DRIVE,5 CABLE DR
1382,1517_190.04_16,385 WOOD STREET,385 WOOD ST
1383,1517_190.04_17,389 WOOD STREET,389 WOOD ST
1384,1517_190.04_20,8 ELMWOOD DRIVE,8 ELMWOOD DR
1385,1517_190.04_21,10 ELMWOOD DRIVE,10 ELMWOOD DR
1386,1517_190.04_22,12 ELMWOOD DRIVE,12 ELMWOOD DR
1387,1517_190.04_25,18 ELMWOOD DRIVE,18 ELMWOOD DR
1388,1517_190.04_26,20 ELMWOOD DRIVE,20 ELMWOOD DR
1389,1517_190.04_27,22 ELMWOOD DRIVE,22 ELMWOOD DR
1390,1517_190.04_28,24 ELMWOOD DRIVE,359 BAY AVE
1391,1517_190.04_29,26 ELMWOOD DRIVE,359 BAY AVE
1392,1517_190.04_30,28 ELMWOOD DRIVE,BAY AVE
1393,1517_190.05_2,31 ELMWOOD DRIVE,359 BAY AVE
1394,1517_190.05_3,29 ELMWOOD DRIVE,359 BAY AVE
1395,1517_190.05_4,27 ELMWOOD DRIVE,359 BAY AVE
1396,1517_190.05_5,25 ELMWOOD DRIVE,359 BAY AVE
1397,1517_190.05_6,23 ELMWOOD DRIVE,359 BAY AVE
1398,1517_190.05_7,21 ELMWOOD DRIVE,21 ELMWOOD DR
1399,1517_190.05_8,19 ELMWOOD DRIVE,19 ELMWOOD DR
1400,1517_190.05_11,13 ELMWOOD DRIVE,13 ELMWOOD DR
1401,1517_190.05_13,9 ELMWOOD DRIVE,9 ELMWOOD DR
1402,1517_190.05_14,7 ELMWOOD DRIVE,7 ELMWOOD DR
1403,1517_190.05_15,5 ELMWOOD DRIVE,5 ELMWOOD DR
1404,1517_190.05_16,397 WOOD STREET,397 WOOD ST
1405,1517_190.05_17,403 WOOD STREET,403 WOOD ST
1406,1517_190.05_18,4 MAPLEWOOD DRIVE,117 E MAIN ST
1407,1517_190.05_19,6 MAPLEWOOD DRIVE,6 MAPLEWOOD DR
1408,1517_190.05_20,8 MAPLEWOOD DRIVE,8 MAPLEWOOD DR
1409,1517_190.05_21,10 MAPLEWOOD DRIVE,10 MAPLEWOOD DR
1410,1517_190.05_22,12 MAPLEWOOD DRIVE,12 MAPLEWOOD DR
1411,1517_190.05_23,14 MAPLEWOOD DRIVE,14 MAPLEWOOD DR
1412,1517_190.05_25,18 MAPLEWOOD DRIVE,18 MAPLEWOOD DR
1413,1517_190.05_27,22 MAPLEWOOD DRIVE,359 BAY AVE
1414,1517_190.05_28,24 MAPLEWOOD DRIVE,359 BAY AVE
1415,1517_190.05_29,26 MAPLEWOOD DRIVE,359 BAY AVE
1416,1517_190.05_30,28 MAPLEWOOD DRIVE,359 BAY AVE
1417,1517_190.05_31,30 MAPLEWOOD DRIVE,359 BAY AVE
1418,1517_190.05_32,32 MAPLEWOOD DRIVE,359 BAY AVE
1419,1517_190.05_33,34 MAPLEWOOD DRIVE,359 BAY AVE
1420,1517_190.06_1,35 MAPLEWOOD DRIVE,359 BAY AVE
1421,1517_190.06_1_B01,35 MAPLEWOOD DRIVE,359 BAY AVE
1422,1517_190.06_2,33 MAPLEWOOD DRIVE,359 BAY AVE
1423,1517_190.06_3,31 MAPLEWOOD DRIVE,359 BAY AVE
1424,1517_190.06_4,29 MAPLEWOOD DRIVE,359 BAY AVE
1425,1517_190.06_5,27 MAPLEWOOD DRIVE,359 BAY AVE
1426,1517_190.06_6,25 MAPLEWOOD DRIVE,25 MAPLEWOOD DR
1427,1517_190.06_8,21 MAPLEWOOD DRIVE,21 MAPLEWOOD DR
1428,1517_190.06_9,19 MAPLEWOOD DRIVE,19 MAPLEWOOD DR
1429,1517_190.06_10,17 MAPLEWOOD DRIVE,17 MAPLEWOOD DR
1430,1517_190.06_11,15 MAPLEWOOD DRIVE,15 MAPLEWOOD DR
1431,1517_190.06_12,13 MAPLEWOOD DRIVE,13 MAPLEWOOD DR
1432,1517_190.06_13,11 MAPLEWOOD DRIVE,11 MAPLEWOOD DR
1433,1517_190.06_14,9 MAPLEWOOD DRIVE,9 MAPLEWOOD DR
1434,1517_190.06_15,7 MAPLEWOOD DRIVE,7 MAPLEWOOD DR
1435,1517_190.06_16,5 MAPLEWOOD DRIVE,5 MAPLEWOOD DR
1436,1517_190.06_17,409 WOOD STREET,409 WOOD ST
1437,1517_190.06_18,415 WOOD STREET,415 WOOD ST
1438,1517_190.06_19,4 PINEWOOD DRIVE,4 PINEWOOD DR
1439,1517_190.06_20,6 PINEWOOD DRIVE,6 PINEWOOD DR
1440,1517_190.06_21,8 PINEWOOD DRIVE,8 PINEWOOD DR
1441,1517_190.06_22,10 PINEWOOD DRIVE,10 PINEWOOD DR
1442,1517_190.06_23,12 PINEWOOD DRIVE,12 PINEWOOD DR
1443,1517_190.06_24,14 PINEWOOD DRIVE,14 PINEWOOD DR
1444,1517_190.06_25,16 PINEWOOD DRIVE,359 BAY AVE
1445,1517_190.06_26,18 PINEWOOD DRIVE,359 BAY AVE
1446,1517_190.06_27,20 PINEWOOD DRIVE,359 BAY AVE
1447,1517_190.06_28,22 PINEWOOD DRIVE,359 BAY AVE
1448,1517_190.06_29,24 PINEWOOD DRIVE,359 BAY AVE
1449,1517_190.06_30,26 PINEWOOD DRIVE,359 BAY AVE
1450,1517_190.06_31,28 PINEWOOD DRIVE,359 BAY AVE
1451,1517_190.06_32,30 PINEWOOD DRIVE,359 BAY AVE
1452,1517_190.06_33,ROUTE 9 NORTH,359 BAY AVE
1453,1517_190.06_33_B01,ROUTE 9 NORTH,359 BAY AVE
1454,1517_190.06_33_B02,ROUTE 9 NORTH,359 BAY AVE
1455,1517_190.07_1,23 PINEWOOD DRIVE,359 BAY AVE
1456,1517_190.07_2,21 PINEWOOD DRIVE,359 BAY AVE
1457,1517_190.07_3,19 PINEWOOD DRIVE,359 BAY AVE
1458,1517_190.07_4,17 PINEWOOD DRIVE,359 BAY AVE
1459,1517_190.07_5,15 PINEWOOD DRIVE,15 PINEWOOD DR
1460,1517_190.07_6,13 PINEWOOD DRIVE,359 BAY AVE
1461,1517_190.07_8,9 PINEWOOD DRIVE,9 PINEWOOD DR
1462,1517_190.07_9,7 PINEWOOD DRIVE,359 BAY AVE
1463,1517_190.07_10,5 PINEWOOD DRIVE,5 PINEWOOD DR
1464,1517_190.07_11,3 PINEWOOD DRIVE,359 BAY AVE
1465,1517_190.07_12,2 ROSEWOOD DRIVE,2 ROSEWOOD DR
1466,1517_190.07_13,4 ROSEWOOD DRIVE,4 ROSEWOOD DR
1467,1517_190.07_14,6 ROSEWOOD DRIVE,6 ROSEWOOD DR
1468,1517_190.07_15,8 ROSEWOOD DRIVE,8 ROSEWOOD DR
1469,1517_190.07_16,10 ROSEWOOD DRIVE,10 ROSEWOOD DR
1470,1517_190.07_17,12 ROSEWOOD DRIVE,359 BAY AVE
1471,1517_190.07_18,14 ROSEWOOD DRIVE,14 ROSEWOOD DR
1472,1517_190.07_19,25 PINEWOOD DRIVE,359 BAY AVE
1473,1517_190.08_1,6 TEAKWOOD DRIVE,13801 WIRELESS WAY
1474,1517_190.08_2,3 ROSEWOOD DRIVE,3 ROSEWOOD DR
1475,1517_190.08_3,2 TEAKWOOD DRIVE,2 TEAKWOOD DR
1476,1517_190.08_4,4 TEAKWOOD DRIVE,4 TEAKWOOD DR
1477,1517_190.09_1,3 MASTERS COURT,3 MASTERS CT
1478,1517_190.09_2,5 MASTERS COURT,5 MASTERS CT
1479,1517_190.09_3,7 MASTERS COURT,7 MASTERS CT
1480,1517_190.09_4,9 MASTERS COURT,9 MASTERS CT
1481,1517_190.09_5,11 MASTERS COURT,11 MASTERS CT
1482,1517_190.09_6,13 MASTERS COURT,13 MASTERS CT
1483,1517_190.09_7,15 MASTERS COURT,15 MASTERS CT
1484,1517_190.09_8,17 MASTERS COURT,17 MASTERS CT
1485,1517_190.09_9,19 MASTERS COURT,19 MASTERS CT
1486,1517_190.09_10,21 MASTERS COURT,21 MASTERS CT
1487,1517_190.09_11,23 MASTERS COURT,23 MASTERS CT
1488,1517_190.09_12,25 MASTERS COURT,25 MASTERS CT
1489,1517_190.09_13,27 MASTERS COURT,27 MASTERS CT
1490,1517_190.09_14,29 MASTERS COURT,29 MASTERS CT
1491,1517_190.09_15,31 MASTERS COURT,31 MASTERS CT
1492,1517_190.09_16,33 MASTERS COURT,33 MASTERS CT
1493,1517_190.09_17,35 MASTERS COURT,35 MASTERS CT
1494,1517_190.09_18,37 MASTERS COURT,37 MASTERS CT
1495,1517_190.09_19,39 MASTERS COURT,39 MASTERS CT
1496,1517_190.09_20,41 MASTERS COURT,41 MASTERS CT
1497,1517_190.09_21,40 MASTERS COURT,40 MASTERS CT
1498,1517_190.09_22,48 BUNKER DRIVE,48 BUNKER DR
1499,1517_190.09_23,46 BUNKER DRIVE,46 BUNKER DR
1500,1517_190.09_24,44 BUNKER DRIVE,44 BUNKER DR
1501,1517_190.09_25,42 BUNKER DRIVE,42 BUNKER DR
1502,1517_190.09_26,40 BUNKER DRIVE,40 BUNKER DR
1503,1517_190.09_27,38 BUNKER DRIVE,38 BUNKER DR
1504,1517_190.09_28,36 BUNKER DRIVE,36 BUNKER DR
1505,1517_190.09_29,34 BUNKER DRIVE,34 BUNKER DR
1506,1517_190.09_31,30 BUNKER DRIVE,30 BUNKER DR
1507,1517_190.09_32,28 BUNKER DRIVE,28 BUNKER DR
1508,1517_190.09_33,26 BUNKER DRIVE,26 BUNKER DR
1509,1517_190.09_34,24 BUNKER DRIVE,24 BUNKER DR
1510,1517_190.09_35,22 BUNKER DRIVE,22 BUNKER DR
1511,1517_190.09_36,20 BUNKER DRIVE,20 BUNKER DR
1512,1517_190.09_37,18 BUNKER DRIVE,18 BUNKER DR
1513,1517_190.09_38,16 BUNKER DRIVE,16 BUNKER DR
1514,1517_190.09_39,14 BUNKER DRIVE,14 BUNKER DR
1515,1517_190.09_40,12 BUNKER DRIVE,12 BUNKER DR
1516,1517_190.09_41,10 BUNKER DRIVE,10 BUNKER DR
1517,1517_190.09_42,8 BUNKER DRIVE,8 BUNKER DR
1518,1517_190.09_43,6 BUNKER DRIVE,6 BUNKER DR
1519,1517_190.09_44,RAILROAD DRIVE,99 GOLF VIEW DR
1520,1517_190.10_1,13 BUNKER DRIVE,1900 MARKET ST #800
1521,1517_190.10_2,10 MASTERS COURT,10 MASTERS CT
1522,1517_190.10_3,14 MASTERS COURT,14 MASTERS CT
1523,1517_190.10_4,16 MASTERS COURT,16 MASTERS CT
1524,1517_190.10_5,18 MASTERS COURT,18 MASTERS CT
1525,1517_190.10_6,20 MASTERS COURT,20 MASTERS CT
1526,1517_190.10_7,22 MASTERS COURT,22 MASTERS CT
1527,1517_190.10_8,24 MASTERS COURT,24 MASTERS CT
1528,1517_190.10_9,26 MASTERS COURT,26 MASTERS CT
1529,1517_190.10_10,28 MASTERS COURT,28 MASTERS CT
1530,1517_190.10_11,30 MASTERS COURT,30 MASTERS CT
1531,1517_190.10_12,39 BUNKER DRIVE,39 BUNKER DR
1532,1517_190.10_13,33 BUNKER DRIVE,33 BUNKER DR
1533,1517_190.10_14,31 BUNKER DRIVE,31 BUNKER DR
1534,1517_190.10_15,29 BUNKER DRIVE,29 BUNKER DR
1535,1517_190.10_16,27 BUNKER DRIVE,27 BUNKER DR
1536,1517_190.10_17,25 BUNKER DRIVE,25 BUNKER DR
1537,1517_190.10_18,23 BUNKER DRIVE,23 BUNKER DR
1538,1517_190.10_20,17 BUNKER DRIVE,17 BUNKER DR
1539,1517_190.10_21,15 BUNKER DRIVE,15 BUNKER DR
1540,1517_191_16.01,380 WOOD STREET,352 MARINE ST
1541,1517_191_16.04,390 WOOD STREET,390 WOOD ST
1542,1517_191_16.05,386 WOOD STREET,386 WOOD ST
1543,1517_191_16.06,384 WOOD STREET,384 WOOD ST
1544,1517_191_16.07,382 WOOD STREET,382 WOOD ST
1545,1517_191_16.08,376 WOOD STREET,360 WOOD ST
1546,1517_191_16.10,372 WOOD STREET,372 WOOD ST
1547,1517_191_16.11,151 HICKORY LANE,352 MARINE ST
1548,1517_191_16.12,155 HICKORY LANE,155 HICKORY LN
1549,1517_191_16.13,159 OFF HICKORY LANE,352 MARINE ST
1550,1517_191_17,HICKORY LANE,665 RADIO RD
1551,1517_191_21,HICKORY LANE,140 HICKORY LN
1552,1517_191.01_1,120 HICKORY LANE,120 HICKORY LN
1553,1517_191.01_2,110 HICKORY LANE,110 HICKORY LN
1554,1517_191.01_4.01,368 WOOD STREET,368 WOOD ST
1555,1517_191.01_4.02,366 WOOD STREET,366 WOOD ST
1556,1517_191.01_4.03,362 WOOD STREET,362 WOOD ST
1557,1517_191.01_6,140 HICKORY LANE,140 HICKORY LN
1558,1517_191.02_1,302 GOLF VIEW DRIVE,302 GOLF VIEW DR
1559,1517_191.02_2,304 GOLF VIEW DRIVE,304 GOLF VIEW DR
1560,1517_191.02_3,306 GOLF VIEW DRIVE,306 GOLF VIEW DR
1561,1517_191.02_4,308 GOLF VIEW DRIVE,308 GOLF VIEW DR
1562,1517_191.02_5,310 GOLF VIEW DRIVE,310 GOLF VIEW DR
1563,1517_191.02_6,312 GOLF VIEW DRIVE,312 GOLF VIEW DR
1564,1517_191.02_7,314 GOLF VIEW DRIVE,314 GOLF VIEW DR
1565,1517_191.02_8,316 GOLF VIEW DRIVE,316 GOLF VIEW DR
1566,1517_191.02_9,318 GOLF VIEW DRIVE,318 GOLF VIEW DR
1567,1517_191.02_10,320 GOLF VIEW DRIVE,320 GOLF VIEW DR
1568,1517_191.02_12,324 GOLF VIEW DRIVE,324 GOLF VIEW DR
1569,1517_191.02_13,326 GOLF VIEW DRIVE,326 GOLF VIEW DR
1570,1517_191.02_14,328 GOLF VIEW DRIVE,328 GOLF VIEW DR
1571,1517_191.02_16,332 GOLF VIEW DRIVE,332 GOLF VIEW DR
1572,1517_191.02_19,338 GOLF VIEW DRIVE,338 GOLF VIEW DR
1573,1517_191.02_20,340 GOLF VIEW DRIVE,340 GOLF VIEW DR
1574,1517_191.02_21,342 GOLF VIEW DRIVE,342 GOLF VIEW DR
1575,1517_191.02_23,346 GOLF VIEW DRIVE,346 GOLF VIEW DR
1576,1517_191.02_24,348 GOLF VIEW DRIVE,348 GOLF VIEW DR
1577,1517_191.02_25.01,350 GOLF VIEW DRIVE,350 GOLF VIEW DR
1578,1517_191.02_26.01,352 GOLF VIEW DRIVE,352 GOLF VIEW DR
1579,1517_191.02_28,356 GOLF VIEW DRIVE,356 GOLF VIEW DR
1580,1517_191.02_29,358 GOLF VIEW DRIVE,358 GOLF VIEW DR
1581,1517_191.02_30,360 GOLF VIEW DRIVE,360 GOLF VIEW DR
1582,1517_191.02_31,362 GOLF VIEW DRIVE,362 GOLF VIEW DR
1583,1517_191.02_32,364 GOLF VIEW DRIVE,364 GOLF VIEW DR
1584,1517_191.02_33,366 GOLF VIEW DRIVE,366 GOLF VIEW DR
1585,1517_191.02_34,368 GOLF VIEW DRIVE,368 GOLF VIEW DR
1586,1517_191.02_36,372 GOLF VIEW DRIVE,372 GOLF VIEW DR
1587,1517_191.02_37,374 GOLF VIEW DRIVE,374 GOLF VIEW DR
1588,1517_191.02_38,376 GOLF VIEW DRIVE,376 GOLF VIEW DR
1589,1517_191.02_39,378 GOLF VIEW DRIVE,378 GOLF VIEW DR
1590,1517_191.02_40,380 GOLF VIEW DRIVE,380 GOLF VIEW DR
1591,1517_191.02_41,382 GOLF VIEW DRIVE,382 GOLF VIEW DR
1592,1517_191.02_42,384 GOLF VIEW DRIVE,384 GOLF VIEW DR
1593,1517_191.02_44,388 GOLF VIEW DRIVE,388 GOLF VIEW DR
1594,1517_191.02_44.01,410 WOOD STREET,410 WOOD ST
1595,1517_191.02_47,392 GOLF VIEW DRIVE,392 GOLF VIEW DR
1596,1517_191.02_48,OFF GOLF VIEW DRIVE,95 GOLF VIEW DR
1597,1517_191.02_49,OFF GOLF VIEW DRIVE,95 GOLF VIEW DR
1598,1517_191.02_50,125 HICKORY LANE,"823 RADIO RD, PO BOX 660"
1599,1517_191.02_51,OFF GOLF VIEW DRIVE,95 GOLF VIEW DR
1600,1517_191.02_53,406 GOLF VIEW DRIVE,406 GOLF VIEW DR
1601,1517_191.02_54,408 GOLF VIEW DRIVE,408 GOLF VIEW DR
1602,1517_191.02_55,410 GOLF VIEW DRIVE,410 GOLF VIEW DR
1603,1517_191.02_56,412 GOLF VIEW DRIVE,412 GOLF VIEW DR
1604,1517_191.02_57,414 GOLF VIEW DRIVE,414 GOLF VIEW DR
1605,1517_191.02_58,416 GOLF VIEW DRIVE,416 GOLF VIEW DR
1606,1517_191.02_59,418 GOLF VIEW DRIVE,418 GOLF VIEW DR
1607,1517_191.02_60,420 GOLF VIEW DRIVE,420 GOLF VIEW DR
1608,1517_191.02_61,422 GOLF VIEW DRIVE,422 GOLF VIEW DR
1609,1517_191.02_62,424 GOLF VIEW DRIVE,424 GOLF VIEW DR
1610,1517_191.02_63,426 GOLF VIEW DRIVE,426 GOLF VIEW DR
1611,1517_191.02_64,428 GOLF VIEW DRIVE,428 GOLF VIEW DR
1612,1517_191.02_66,432 GOLF VIEW DRIVE,432 GOLF VIEW DR
1613,1517_191.02_67,434 GOLF VIEW DRIVE,434 GOLF VIEW DR
1614,1517_191.02_69,438 GOLF VIEW DRIVE,438 GOLF VIEW DR
1615,1517_191.02_70,440 GOLF VIEW DRIVE,440 GOLF VIEW DR
1616,1517_191.02_71,GOLF VIEW DRIVE,95 GOLF VIEW DR
1617,1517_191.02_73,452 GOLF VIEW DRIVE,452 GOLF VIEW DR
1618,1517_191.03_1,3 GOLF VIEW DRIVE,3 GOLF VIEW DR
1619,1517_191.03_2,5 GOLF VIEW DRIVE,5 GOLF VIEW DR
1620,1517_191.03_3,7 GOLF VIEW DRIVE,7 GOLF VIEW DR
1621,1517_191.03_4,9 GOLF VIEW DRIVE,9 GOLF VIEW DR
1622,1517_191.03_5,11 GOLF VIEW DRIVE,11 GOLF VIEW DR
1623,1517_191.03_6,13 GOLF VIEW DRIVE,13 GOLF VIEW DR
1624,1517_191.03_7,15 GOLF VIEW DRIVE,15 GOLF VIEW DR
1625,1517_191.03_8,17 GOLF VIEW DRIVE,17 GOLF VIEW DR
1626,1517_191.03_9,19 GOLF VIEW DRIVE,19 GOLF VIEW DR
1627,1517_191.03_10,21 GOLF VIEW DRIVE,21 GOLF VIEW DR
1628,1517_191.03_11,23 GOLF VIEW DRIVE,23 GOLF VIEW DR
1629,1517_191.03_12,25 GOLF VIEW DRIVE,25 GOLF VIEW DR
1630,1517_191.03_14,29 GOLF VIEW DRIVE,29 GOLF VIEW DR
1631,1517_191.03_15,31 GOLF VIEW DRIVE,31 GOLF VIEW DR
1632,1517_191.03_16,33 GOLF VIEW DRIVE,33 GOLF VIEW DR
1633,1517_191.03_17,35 GOLF VIEW DRIVE,35 GOLF VIEW DR
1634,1517_191.03_18,37 GOLF VIEW DRIVE,37 GOLF VIEW DR
1635,1517_191.03_19,39 GOLF VIEW DRIVE,39 GOLF VIEW DR
1636,1517_191.03_20,41 GOLF VIEW DRIVE,41 GOLF VIEW DR
1637,1517_191.03_21,43 GOLF VIEW DRIVE,43 GOLF VIEW DR
1638,1517_191.03_22,45 GOLF VIEW DRIVE,45 GOLF VIEW DR
1639,1517_191.03_23,47 GOLF VIEW DRIVE,47 GOLF VIEW DR
1640,1517_191.03_24,49 GOLF VIEW DRIVE,49 GOLF VIEW DR
1641,1517_191.03_25,51 GOLF VIEW DRIVE,51 GOLF VIEW DR
1642,1517_191.03_26,53 GOLF VIEW DRIVE,53 GOLF VIEW DR
1643,1517_191.03_27,55 GOLF VIEW DRIVE,55 GOLF VIEW DR
1644,1517_191.03_28,57 GOLF VIEW DRIVE,57 GOLF VIEW DR
1645,1517_191.03_29,59 GOLF VIEW DRIVE,59 GOLF VIEW DR
1646,1517_191.03_30,61 GOLF VIEW DRIVE,61 GOLF VIEW DR
1647,1517_191.03_31,63 GOLF VIEW DRIVE,63 GOLF VIEW DR
1648,1517_191.03_32,67 GOLF VIEW DRIVE,67 GOLF VIEW DR
1649,1517_191.03_33,69 GOLF VIEW DRIVE,69 GOLF VIEW DR
1650,1517_191.03_34,71 GOLF VIEW DRIVE,71 GOLF VIEW DR
1651,1517_191.03_35,73 GOLF VIEW DRIVE,73 GOLF VIEW DR
1652,1517_191.03_36,75 GOLF VIEW DRIVE,75 GOLF VIEW DR
1653,1517_191.03_37,79 GOLF VIEW DRIVE,79 GOLF VIEW DR
1654,1517_191.03_38,81 GOLF VIEW DRIVE,81 GOLF VIEW DR
1655,1517_191.03_39,83 GOLF VIEW DRIVE,83 GOLF VIEW DR
1656,1517_191.03_40,85 GOLF VIEW DRIVE,85 GOLF VIEW DR
1657,1517_191.03_41,101 GOLF VIEW DRIVE,101 GOLF VIEW DR
1658,1517_191.03_42,103 GOLF VIEW DRIVE,103 GOLF VIEW DR
1659,1517_191.03_43,105 GOLF VIEW DRIVE,105 GOLF VIEW DR
1660,1517_191.03_44,107 GOLF VIEW DRIVE,107 GOLF VIEW DR
1661,1517_191.03_45,109 GOLF VIEW DRIVE,109 GOLF VIEW DR
1662,1517_191.03_46,111 GOLF VIEW DRIVE,111 GOLF VIEW DR
1663,1517_191.03_47,113 GOLF VIEW DRIVE,113 GOLF VIEW DR
1664,1517_191.03_48,115 GOLF VIEW DRIVE,115 GOLF VIEW DR
1665,1517_191.03_49,117 GOLF VIEW DRIVE,117 GOLF VIEW DR
1666,1517_191.03_50,119 GOLF VIEW DRIVE,119 GOLF VIEW DR
1667,1517_191.03_51,121 GOLF VIEW DRIVE,121 GOLF VIEW DR
1668,1517_191.03_52,123 GOLF VIEW DRIVE,123 GOLF VIEW DR
1669,1517_191.03_53,125 GOLF VIEW DRIVE,125 GOLF VIEW DR
1670,1517_191.03_55,301 GOLF VIEW DRIVE,301 GOLF VIEW DR
1671,1517_191.03_56,303 GOLF VIEW DRIVE,303 GOLF VIEW DR
1672,1517_191.03_57,305 GOLF VIEW DRIVE,305 GOLF VIEW DR
1673,1517_191.03_58,307 GOLF VIEW DRIVE,307 GOLF VIEW DR
1674,1517_191.03_59,309 GOLF VIEW DRIVE,309 GOLF VIEW DR
1675,1517_191.03_60,311 GOLF VIEW DRIVE,311 GOLF VIEW DR
1676,1517_191.03_61,313 GOLF VIEW DRIVE,313 GOLF VIEW DR
1677,1517_191.03_62,315 GOLF VIEW DRIVE,315 GOLF VIEW DR
1678,1517_191.03_64,321 GOLF VIEW DRIVE,321 GOLF VIEW DR
1679,1517_191.03_65,323 GOLF VIEW DRIVE,323 GOLF VIEW DR
1680,1517_191.03_66,325 GOLF VIEW DRIVE,325 GOLF VIEW DR
1681,1517_191.03_67,327 GOLF VIEW DRIVE,327 GOLF VIEW DR
1682,1517_191.03_68,329 GOLF VIEW DRIVE,329 GOLF VIEW DR
1683,1517_191.03_69,331 GOLF VIEW DRIVE,331 GOLF VIEW DR
1684,1517_191.03_70,333 GOLF VIEW DRIVE,333 GOLF VIEW DR
1685,1517_191.03_71,335 GOLF VIEW DRIVE,335 GOLF VIEW DR
1686,1517_191.03_72,337 GOLF VIEW DRIVE,337 GOLF VIEW DR
1687,1517_191.03_73,339 GOLF VIEW DRIVE,339 GOLF VIEW DR
1688,1517_191.03_74,1 CYPRESS COURT,1 CYPRESS CT
1689,1517_191.03_75,3 CYPRESS COURT,3 CYPRESS CT
1690,1517_191.03_76,5 CYPRESS COURT,5 CYPRESS CT
1691,1517_191.03_78,9 CYPRESS COURT,9 CYPRESS CT
1692,1517_191.03_79,11 CYPRESS COURT,11 CYPRESS CT
1693,1517_191.03_80,13 CYPRESS COURT,13 CYPRESS CT
1694,1517_191.03_81,15 CYPRESS COURT,15 CYPRESS CT
1695,1517_191.03_82,17 CYPRESS COURT,17 CYPRESS CT
1696,1517_191.03_83,19 CYPRESS COURT,19 CYPRESS CT
1697,1517_191.03_84,21 CYPRESS COURT,21 CYPRESS CT
1698,1517_191.03_85,23 CYPRESS COURT,23 CYPRESS COURT
1699,1517_191.03_87,27 CYPRESS COURT,27 CYPRESS CT
1700,1517_191.03_88,29 CYPRESS COURT,29 CYPRESS CT
1701,1517_191.03_89,30 CYPRESS COURT,30 CYPRESS CT
1702,1517_191.03_90,28 CYPRESS COURT,28 CYPRESS CT
1703,1517_191.03_91,26 CYPRESS COURT,26 CYPRESS CT
1704,1517_191.03_92,24 CYPRESS COURT,24 CYPRESS CT
1705,1517_191.03_94,20 CYPRESS COURT,20 CYPRESS CT
1706,1517_191.03_95,18 CYPRESS COURT,18 CYPRESS CT
1707,1517_191.03_97,14 CYPRESS COURT,14 CYPRESS CT
1708,1517_191.03_98,12 CYPRESS COURT,12 CYPRESS CT
1709,1517_191.03_99,10 CYPRESS COURT,10 CYPRESS CT
1710,1517_191.03_100,8 CYPRESS COURT,8 CYPRESS CT
1711,1517_191.03_101,6 CYPRESS COURT,6 CYPRESS CT
1712,1517_191.03_102,4 CYPRESS COURT,4 CYPRESS CT
1713,1517_191.03_103,2 CYPRESS COURT,2 CYPRESS CT
1714,1517_191.03_104,349 GOLF VIEW DRIVE,349 GOLF VIEW DR
1715,1517_191.03_105,351 GOLF VIEW DRIVE,351 GOLF VIEW DR
1716,1517_191.03_106,353 GOLF VIEW DRIVE,353 GOLF VIEW DR
1717,1517_191.03_107,355 GOLF VIEW DRIVE,355 GOLF VIEW DR
1718,1517_191.03_108,359 GOLF VIEW DRIVE,13 GREEN DR
1719,1517_191.03_109,361 GOLF VIEW DRIVE,361 GOLF VIEW DR
1720,1517_191.03_110,363 GOLF VIEW DRIVE,363 GOLF VIEW DR
1721,1517_191.03_111,365 GOLF VIEW DRIVE,365 GOLF VIEW DR
1722,1517_191.03_112,367 GOLF VIEW DRIVE,367 GOLF VIEW DR
