,Code,Property_Location,Mailing Address
1710,1517_325.58_22,110 LAKE DEERBROOK DRIVE,PO BOX 939
1711,1517_325.58_24,114 LAKE DEERBROOK DRIVE,114 LAKE DEERBROOK DR
1712,1517_325.58_27,120 LAKE DEERBROOK DRIVE,120 LAKE DEERBROOK DR
1713,1517_325.58_28,122 LAKE DEERBROOK DRIVE,1522 38TH ST
1714,1517_325.58_29,124 LAKE DEERBROOK DRIVE,409 TWIN LAKES BLVD
1715,1517_325.59_2,341 LAKE CHAMPLAIN DRIVE,341 LAKE CHAMPLAIN DR
1716,1517_325.59_3,339 LAKE CHAMPLAIN DRIVE,13 ALEXANDRA WAY
1717,1517_325.59_4,337 LAKE CHAMPLAIN DRIVE,13 ALEXANDRA WAY
1718,1517_325.59_5,335 LAKE CHAMPLAIN DRIVE,335 LAKE CHAMPLAIN DR
1719,1517_325.59_6,333 LAKE CHAMPLAIN DRIVE,333 LAKE CHAMPLAIN DR
1720,1517_325.59_7,331 LAKE CHAMPLAIN DRIVE,331 LAKE CHAMPLAIN DR
1721,1517_325.59_8,329 LAKE CHAMPLAIN DRIVE,329 LAKE CHAMPLAIN DR
1722,1517_325.59_9,327 LAKE CHAMPLAIN DRIVE,327 LAKE CHAMPLAIN DR
1723,1517_325.59_10,325 LAKE CHAMPLAIN DRIVE,325 LAKE CHAMPLAIN DR
1724,1517_325.59_11,323 LAKE CHAMPLAIN DRIVE,323 LAKE CHAMPLAIN DR
1725,1517_325.59_12,321 LAKE CHAMPLAIN DRIVE,321 LAKE CHAMPLAIN DR
1726,1517_325.59_13,319 LAKE CHAMPLAIN DRIVE,319 LAKE CHAMPLAIN DR
1727,1517_325.59_15,315 LAKE CHAMPLAIN DRIVE,4425 PONCE DE LEON BLVD
1728,1517_325.59_17,311 LAKE CHAMPLAIN DRIVE,311 LAKE CHAMPLAIN DR
1729,1517_325.59_18,309 LAKE CHAMPLAIN DRIVE,309 LAKE CHAMPLAIN DR
1730,1517_325.59_22,301 LAKE CHAMPLAIN DRIVE,301 LAKE CHAMPLAIN DR
1731,1517_325.59_23,211 NATIONAL UNION BLVD.,211 NATIONAL UNION BLVD
1732,1517_325.59_27,203 NATIONAL UNION BLVD.,PO BOX 1561
1733,1517_325.59_29,504 KADLUBECK WAY,504 KADLUBECK WAY
1734,1517_325.59_30,506 KADLUBECK WAY,506 KADLUBECK WAY
1735,1517_325.59_31,508 KADLUBECK WAY,508 KADLUBECK WAY
1736,1517_325.59_33,512 KADLUBECK WAY,512 KADLUBECK WAY
1737,1517_325.59_34,514 KADLUBECK WAY,514 KADLUBECK WAY
1738,1517_325.59_36,518 KADLUBECK WAY,16 OVERLOOK DR
1739,1517_325.59_38,522 KADLUBECK WAY,522 KADLUBECK WAY
1740,1517_325.59_39,524 KADLUBECK WAY,524 KADLUBECK WAY
1741,1517_325.59_42,530 KADLUBECK WAY,530 KADLUBECK WAY
1742,1517_325.59_43,532 KADLUBECK WAY,532 KADLUBECK WAY
1743,1517_325.59_44,318 WEST CALABREEZE WAY,9 OHIO DR
1744,1517_325.60_1,324 WEST CALABREEZE WAY,324 W CALABREEZE WAY
1745,1517_325.60_3,337 TWIN LAKES BOULEVARD,337 TWIN LAKES BLVD
1746,1517_325.60_4,335 TWIN LAKES BOULEVARD,335 TWIN LAKES BLVD
1747,1517_325.60_5,333 TWIN LAKES BOULEVARD,333 TWIN LAKES BLVD
1748,1517_325.60_6,331 TWIN LAKES BOULEVARD,331 TWIN LAKES BLVD
1749,1517_325.60_7,329 TWIN LAKES BOULEVARD,329 TWIN LAKES BLVD
1750,1517_325.60_8,327 TWIN LAKES BOULEVARD,327 TWIN LAKES BLVD
1751,1517_325.60_9,325 TWIN LAKES BOULEVARD,325 TWIN LAKES BLVD
1752,1517_325.60_10,323 TWIN LAKES BOULEVARD,PO BOX 83
1753,1517_325.60_11,321 TWIN LAKES BOULEVARD,12 RASBERRY TR
1754,1517_325.60_12,319 TWIN LAKES BOULEVARD,319 TWIN LAKES BLVD
1755,1517_325.60_14,315 TWIN LAKES BOULEVARD,315 TWIN LAKES BLVD
1756,1517_325.60_15,313 TWIN LAKES BOULEVARD,313 TWIN LAKES BLVD
1757,1517_325.60_16,311 TWIN LAKES BOULEVARD,311 TWIN LAKES BLVD
1758,1517_325.60_17,309 TWIN LAKES BOULEVARD,309 TWIN LAKES BLVD
1759,1517_325.60_18,307 TWIN LAKES BOULEVARD,307 TWIN LAKES BLVD
1760,1517_325.60_19,305 TWIN LAKES BOULEVARD,305 TWIN LAKES BLVD
1761,1517_325.60_20,303 TWIN LAKES BOULEVARD,303 TWIN LAKES BLVD
1762,1517_325.60_22,344 LAKE CHAMPLAIN DRIVE,344 LAKE CHAMPLAIN DR
1763,1517_325.60_23,342 LAKE CHAMPLAIN DRIVE,342 LAKE CHAMPLAIN DR
1764,1517_325.60_24,340 LAKE CHAMPLAIN DRIVE,340 LAKE CHAMPLAIN DR
1765,1517_325.60_26,336 LAKE CHAMPLAIN DRIVE,336 LAKE CHAMPLAIN DR
1766,1517_325.60_27,334 LAKE CHAMPLAIN DRIVE,334 LAKE CHAMPLAIN DR
1767,1517_325.60_28,332 LAKE CHAMPLAIN DRIVE,332 LAKE CHAMPLAIN DR
1768,1517_325.60_29,330 LAKE CHAMPLAIN DRIVE,330 LAKE CHAMPLAIN DR
1769,1517_325.60_31,326 LAKE CHAMPLAIN DRIVE,326 LAKE CHAMPLAIN DR
1770,1517_325.60_36,316 LAKE CHAMPLAIN DRIVE,219 LAKE CRYSTALBROOK DR
1771,1517_325.60_38,312 LAKE CHAMPLAIN DRIVE,1379 LANES MILL RD
1772,1517_325.60_39,310 LAKE CHAMPLAIN DRIVE,310 LAKE CHAMPLAIN DR
1773,1517_325.60_40,308 LAKE CHAMPLAIN DRIVE,308 LAKE CHAMPLAIN DR
1774,1517_325.60_41,306 LAKE CHAMPLAIN DRIVE,306 LAKE CHAMPLAIN DR
1775,1517_325.60_42,304 LAKE CHAMPLAIN DRIVE,304 LAKE CHAMPLAIN DR
1776,1517_325.60_43,302 LAKE CHAMPLAIN DRIVE,1 PHARO ST
1777,1517_325.61_1,257 TWIN LAKES BOULEVARD,257 TWIN LAKES BLVD
1778,1517_325.61_2,255 TWIN LAKES BOULEVARD,255 TWIN LAKES BLVD
1779,1517_325.61_3,253 TWIN LAKES BOULEVARD,253 TWIN LAKES BLVD
1780,1517_325.61_4,251 TWIN LAKES BOULEVARD,251 TWIN LAKES BLVD
1781,1517_325.61_7,245 TWIN LAKES BOULEVARD,245 TWIN LAKES BLVD
1782,1517_325.61_8,243 TWIN LAKES BOULEVARD,243 TWIN LAKES BLVD
1783,1517_325.61_9,241 TWIN LAKES BOULEVARD,183 N ENSIGN DR
1784,1517_325.61_10,239 TWIN LAKES BOULEVARD,239 TWIN LAKES BLVD
1785,1517_325.61_11,237 TWIN LAKES BOULEVARD,237 TWIN LAKES BLVD
1786,1517_325.61_12,235 TWIN LAKES BOULEVARD,235 TWIN LAKES BLVD
1787,1517_325.61_14,231 TWIN LAKES BOULEVARD,231 TWIN LAKES BLVD
1788,1517_325.61_16,227 TWIN LAKES BOULEVARD,227 TWIN LAKES BLVD
1789,1517_325.61_17,225 TWIN LAKES BOULEVARD,225 TWIN LAKES BLVD
1790,1517_325.61_18,223 TWIN LAKES BOULEVARD,223 TWIN LAKES BLVD
1791,1517_325.61_19,221 TWIN LAKES BOULEVARD,221 TWIN LAKES BLVD
1792,1517_325.61_20,219 TWIN LAKES BOULEVARD,219 TWIN LAKES BLVD
1793,1517_325.61_21,217 TWIN LAKES BOULEVARD,217 TWIN LAKES BLVD
1794,1517_325.61_22,215 TWIN LAKES BOULEVARD,215 TWIN LAKES BLVD
1795,1517_325.61_23,213 TWIN LAKES BOULEVARD,213 TWIN LAKES BLVD
1796,1517_325.61_24,211 TWIN LAKES BOULEVARD,211 TWIN LAKES BLVD
1797,1517_325.61_25,209 TWIN LAKES BOULEVARD,209 TWIN LAKES BLVD
1798,1517_325.61_26,207 TWIN LAKES BOULEVARD,207 TWIN LAKES BLVD
1799,1517_325.61_27,205 TWIN LAKES BOULEVARD,25 SEA MEADOW DR
1800,1517_325.61_28,203 TWIN LAKES BOULEVARD,203 TWIN LAKES BLVD
1801,1517_325.61_29,201 TWIN LAKES BOULEVARD,201 TWIN LAKES BLVD
1802,1517_325.61_30,248 LAKE CHAMPLAIN DRIVE,248 LAKE CHAMPLAIN DR
1803,1517_325.61_32,246 LAKE CHAMPLAIN DRIVE,246 LAKE CHAMPLAIN DR
1804,1517_325.61_33,244 LAKE CHAMPLAIN DRIVE,244 LAKE CHAMPLAIN DR
1805,1517_325.61_34,242 LAKE CHAMPLAIN DRIVE,242 LAKE CHAMPLAIN DR
1806,1517_325.61_35,240 LAKE CHAMPLAIN DRIVE,240 LK CHAMPLAIN DR
1807,1517_325.61_36,238 LAKE CHAMPLAIN DRIVE,238 LAKE CHAMPLAIN DR
1808,1517_325.61_38,234 LAKE CHAMPLAIN DRIVE,66 STAMFORD HILL RD
1809,1517_325.61_39,232 LAKE CHAMPLAIN DRIVE,1130 BERKSHIRE BLVD
1810,1517_325.61_40,230 LAKE CHAMPLAIN DRIVE,230 LAKE CHAMPLAIN DR
1811,1517_325.61_41,228 LAKE CHAMPLAIN DRIVE,228 LAKE CHAMPLAIN DR
1812,1517_325.61_42,226 LAKE CHAMPLAIN DRIVE,226 LAKE CHAMPLAIN DR
1813,1517_325.61_47,216 LAKE CHAMPLAIN DRIVE,216 LAKE CHAMPLAIN DR
1814,1517_325.61_48,214 LAKE CHAMPLAIN DRIVE,214 LAKE CHAMPLAIN DR
1815,1517_325.61_49,212 LAKE CHAMPLAIN DRIVE,212 LAKE CHAMPLAIN DR
1816,1517_325.61_50,210 LAKE CHAMPLAIN DRIVE,607 CEDAR ST
1817,1517_325.61_51,208 LAKE CHAMPLAIN DRIVE,150 MAPLE AVE
1818,1517_325.61_52,204 LAKE CHAMPLAIN DRIVE,204 LAKE CHAMPLAIN DR
1819,1517_325.62_1,222 TWIN LAKES BOULEVARD,222 TWIN LAKES BLVD
1820,1517_325.62_3,218 TWIN LAKES BOULEVARD,218 TWIN LAKES BLVD
1821,1517_325.62_4,216 TWIN LAKES BOULEVARD,124 E NAVASINK DR
1822,1517_325.62_5,214 TWIN LAKES BOULEVARD,214 TWIN LAKES BLVD
1823,1517_325.62_7,210 TWIN LAKES BOULEVARD,210 TWIN LAKES BLVD
1824,1517_325.62_8,208 TWIN LAKES BOULEVARD,208 TWIN LAKES BLVD
1825,1517_325.62_10,204 TWIN LAKES BOULEVARD,204 TWIN LAKES BLVD
1826,1517_325.62_11,202 TWIN LAKES BOULEVARD,202 TWIN LAKES BLVD
1827,1517_325.62_12,126 LAKE CHAMPLAIN DRIVE,126 LAKE CHAMPLAIN DR
1828,1517_325.62_13,105 LAKE WINNIPESAUKEE DR,105 LAKE WINNEPESAUKEE DR
1829,1517_325.62_14,107 LAKE WINNIPESAUKEE DR,107 LAKE WINNIPESAUKEE DR
1830,1517_325.62_15,109 LAKE WINNIPESAUKEE DR,109 LAKE WINNIPESAUKEE DR
1831,1517_325.62_17,113 LAKE WINNIPESAUKEE DR,22 HAMILTON PL
1832,1517_325.62_18,115 LAKE WINNIPESAUKEE DR,115 LAKE WINNIPESAUKEE DR
1833,1517_325.62_19,117 LAKE WINNIPESAUKEE DR,117 LAKE WINNIPESAUKEE DR
1834,1517_325.63_1,242 TWIN LAKES BOULEVARD,242 TWIN LAKES BLVD
1835,1517_325.63_3,238 TWIN LAKES BOULEVARD,238 TWIN LAKES BLVD
1836,1517_325.63_4,236 TWIN LAKES BOULEVARD,236 TWIN LAKES BLVD
1837,1517_325.63_5,234 TWIN LAKES BOULEVARD,234 TWIN LAKES BLVD
1838,1517_325.63_6,232 TWIN LAKES BOULEVARD,232 TWIN LAKES BLVD
1839,1517_325.63_7,230 TWIN LAKES BOULEVARD,230 TWIN LAKES BLVD
1840,1517_325.63_8,228 TWIN LAKES BOULEVARD,228 TWIN LAKES BLVD
1841,1517_325.63_9,226 TWIN LAKES BOULEVARD,226 TWIN LAKES BLVD
1842,1517_325.63_11,201 LAKE WINNIPESAUKEE DR,201 LAKE WINNIPESAUKEE DR
1843,1517_325.63_13,205 LAKE WINNIPESAUKEE DR,205 LAKE WINNIPESAUKEE DR
1844,1517_325.63_14,207 LAKE WINNIPESAUKEE DR,207 LAKE WINNIPESAUKEE DR
1845,1517_325.63_15,209 LAKE WINNIPESAUKEE DR,209 LAKE WINNEPESAUKEE DR
1846,1517_325.63_17,213 LAKE WINNIPESAUKEE DR,213 LAKE WINNIPESAUKEE DR
1847,1517_325.63_18,215 LAKE WINNIPESAUKEE DR,215 LAKE WINNIPESAUKEE DR
1848,1517_325.64_1,246 TWIN LAKES BOULEVARD,246 TWIN LAKES BLVD
1849,1517_325.64_2,244 TWIN LAKES BOULEVARD,244 TWIN LAKES BLVD
1850,1517_325.64_3,101 SENECA LAKE DRIVE,101 SENECA LAKE DR
1851,1517_325.64_4,103 SENECA LAKE DRIVE,103 SENECA LAKE DR
1852,1517_325.64_5,105 SENECA LAKE DRIVE,105 SENECA LAKE DR
1853,1517_325.64_6,107 SENECA LAKE DRIVE,107 SENECA LAKE DR
1854,1517_325.64_7,109 SENECA LAKE DRIVE,109 SENECA LAKE DR
1855,1517_325.64_8,111 SENECA LAKE DRIVE,111 SENECA LAKE DR
1856,1517_325.64_9,113 SENECA LAKE DRIVE,113 SENECA LAKE DR
1857,1517_325.64_10,115 SENECA LAKE DRIVE,115 SENECA LAKE DR
1858,1517_325.64_11,117 SENECA LAKE DRIVE,33 W THAMES DR
1859,1517_325.64_12,119 SENECA LAKE DRIVE,119 SENECA LAKE DR
1860,1517_325.64_14,123 SENECA LAKE DRIVE,123 SENECA LAKE DR
1861,1517_325.64_15,126 CAYUGA LAKE DRIVE,PO BOX 697
1862,1517_325.64_16,124 CAYUGA LAKE DRIVE,44 HOLLYBROOK DR
1863,1517_325.64_17,122 CAYUGA LAKE DRIVE,122 CAYUGA LAKE DR
1864,1517_325.64_18,120 CAYUGA LAKE DRIVE,120 CAYUGA LAKE DR
1865,1517_325.64_19,118 CAYUGA LAKE DRIVE,24 N COMMODORE DR
1866,1517_325.64_20,116 CAYUGA LAKE DRIVE,116 CAYUGA LAKE DR
1867,1517_325.64_21,114 CAYUGA LAKE DRIVE,114 CAYUGA LAKE DR
1868,1517_325.64_22,112 CAYUGA LAKE DRIVE,112 CAYUGA LAKE DR
1869,1517_325.64_23,110 CAYUGA LAKE DRIVE,110 CAYUGA LAKE DR
1870,1517_325.64_24,108 CAYUGA LAKE DRIVE,31 STAMFORD HILL RD
1871,1517_325.64_25,106 CAYUGA LAKE DRIVE,106 CAYUGA LAKE DR
1872,1517_325.64_26,104 CAYUGA LAKE DRIVE,102 CAYUGA LAKE DR
1873,1517_325.64_27,102 CAYUGA LAKE DRIVE,102 CAYUGA LAKE DR
1874,1517_325.65_1,250 TWIN LAKES BOULEVARD,250 TWIN LAKES BLVD
1875,1517_325.65_2,248 TWIN LAKES BOULEVARD,248 TWIN LAKES BLVD
1876,1517_325.65_3,101 CAYUGA LAKE DRIVE,101 CAYUGA LAKE DR
1877,1517_325.65_4,103 CAYUGA LAKE DRIVE,103 CAYUGA LAKE DR
1878,1517_325.65_5,105 CAYUGA LAKE DRIVE,105 CAYUGA LAKE DR
1879,1517_325.65_6,107 CAYUGA LAKE DRIVE,107 CAYUGA LAKE DR
1880,1517_325.65_7,109 CAYUGA LAKE DRIVE,92 SUNSET AVE
1881,1517_325.65_9,113 CAYUGA LAKE DRIVE,113 CAYUGA LAKE DR
1882,1517_325.65_10,115 CAYUGA LAKE DRIVE,115 CAYUGA LAKE DR
1883,1517_325.65_11,117 CAYUGA LAKE DRIVE,117 CAYUGA LAKE DR
1884,1517_325.65_12,119 CAYUGA LAKE DRIVE,119 CAYUGA LAKE DR
1885,1517_325.65_13,121 CAYUGA LAKE DRIVE,121 CAYUGA LAKE DR
1886,1517_325.65_14,123 CAYUGA LAKE DRIVE,123 CAYUGA LAKE DR
1887,1517_325.65_15,125 CAYUGA LAKE DRIVE,125 CAYUGA LAKE DR
1888,1517_325.65_16,127 CAYUGA LAKE DRIVE,127 CAYUGA LAKE DR
1889,1517_325.65_17,432 NATIONAL UNION BLVD.,432 NATIONAL UNION BLVD
1890,1517_325.65_18,430 NATIONAL UNION BLVD.,430 NATIONAL UNION BLVD
1891,1517_325.65_19,428 NATIONAL UNION BLVD.,428 NATIONAL UNION BLVD
1892,1517_325.65_22,422 NATIONAL UNION BLVD.,422 NATIONAL UNION BLVD
1893,1517_325.65_23,420 NATIONAL UNION BLVD.,420 NATIONAL UNION BLVD
1894,1517_325.65_24,418 NATIONAL UNION BLVD.,418 NATIONAL UNION BLVD
1895,1517_325.65_25,416 NATIONAL UNION BLVD.,416 NATIONAL UNION BLVD
1896,1517_325.65_26,414 NATIONAL UNION BLVD.,414 NATIONAL UNION BLVD
1897,1517_325.65_28,410 NATIONAL UNION BLVD.,410 NATIONAL UNION BLVD
1898,1517_325.65_29,408 NATIONAL UNION BLVD.,408 NATIONAL UNION BLVD
1899,1517_325.65_30,406 NATIONAL UNION BLVD.,36 KANSAS RD
1900,1517_325.65_31,404 NATIONAL UNION BLVD.,404 NATIONAL UNION BLVD
1901,1517_325.66_2,302 TWIN LAKES BOULEVARD,302 TWIN LAKES BLVD
1902,1517_325.66_3,405 NATIONAL UNION BLVD.,405 NATIONAL UNION BLVD
1903,1517_325.66_4,407 NATIONAL UNION BLVD.,9 OHIO DR
1904,1517_325.66_6,411 NATIONAL UNION BLVD.,411 NATIONAL UNION BLVD.
1905,1517_325.66_7,413 NATIONAL UNION BLVD.,413 NATIONAL UNION BLVD
1906,1517_325.66_8,415 NATIONAL UNION BLVD.,415 NATIONAL UNION BLVD.
1907,1517_325.66_9,417 NATIONAL UNION BLVD.,417 NATIONAL UNION BLVD
1908,1517_325.66_10,419 NATIONAL UNION BLVD.,419 NATIONAL UNION BLVD
1909,1517_325.66_13,425 NATIONAL UNION BLVD.,425 NATIONAL UNION BLVD
1910,1517_325.66_14,427 NATIONAL UNION BLVD.,427 NATIONAL UNION BLVD
1911,1517_325.66_15,429 NATIONAL UNION BLVD.,429 NATIONAL UNION BLVD
1912,1517_325.66_16,431 NATIONAL UNION BLVD.,431 NATIONAL UNION BLVD.
1913,1517_325.66_17,433 NATIONAL UNION BLVD.,433 NATIONAL UNION BLVD
1914,1517_325.66_19,136 MOUNTAIN LAKE ROAD,136 MOUNTAIN LAKE RD
1915,1517_325.66_23,128 MOUNTAIN LAKE ROAD,128 MOUNTAIN LAKE RD
1916,1517_325.66_24,126 MOUNTAIN LAKE ROAD,126 MOUNTAIN LAKE RD
1917,1517_325.66_25,124 MOUNTAIN LAKE ROAD,124 MOUNTAIN LAKE RD
1918,1517_325.66_26,122 MOUNTAIN LAKE ROAD,122 MOUNTAIN LAKE RD
1919,1517_325.66_27,120 MOUNTAIN LAKE ROAD,120 MOUNTAIN LAKE RD
1920,1517_325.66_28,118 MOUNTAIN LAKE ROAD,PO BOX 1588
1921,1517_325.66_29,116 MOUNTAIN LAKE ROAD,116 MOUNTAIN LAKE RD
1922,1517_325.66_30,114 MOUNTAIN LAKE ROAD,114 MOUNTAIN LAKE RD
1923,1517_325.66_31,112 MOUNTAIN LAKE ROAD,112 MOUNTAIN LAKE RD
1924,1517_325.66_32,110 MOUNTAIN LAKE ROAD,110 MOUNTAIN LAKE RD
1925,1517_325.66_34,106 MOUNTAIN LAKE ROAD,106 MOUNTAIN LAKE RD
1926,1517_325.66_35,104 MOUNTAIN LAKE ROAD,104 MOUNTAIN LAKE RD
1927,1517_325.67_1,338 TWIN LAKES BOULEVARD,338 TWIN LAKES BLVD
1928,1517_325.67_5,330 TWIN LAKES BOULEVARD,330 TWIN LAKES BLVD
1929,1517_325.67_7,326 TWIN LAKES BOULEVARD,326 TWIN LAKES BLVD
1930,1517_325.67_8,324 TWIN LAKES BOULEVARD,324 TWIN LAKES BLVD
1931,1517_325.67_9,322 TWIN LAKES BOULEVARD,322 TWIN LAKES BLVD
1932,1517_325.67_10,320 TWIN LAKES BOULEVARD,320 TWIN LAKES BLVD
1933,1517_325.67_11,318 TWIN LAKES BOULEVARD,318 TWIN LAKES BLVD
1934,1517_325.67_12,316 TWIN LAKES BOULEVARD,316 TWIN LAKES BLVD
1935,1517_325.67_15,310 TWIN LAKES BOULEVARD,310 TWIN LAKES BLVD
1936,1517_325.67_16,308 TWIN LAKES BOULEVARD,1466 49TH ST #4A
1937,1517_325.67_17,306 TWIN LAKES BOULEVARD,306 TWIN LAKES BLVD
1938,1517_325.67_19,126 GREENWOOD LAKE ROAD,126 GREENWOOD LAKE RD
1939,1517_325.67_20,124 GREENWOOD LAKE ROAD,124 GREENWOOD LAKE DR
1940,1517_325.67_21,122 GREENWOOD LAKE ROAD,122 GREENWOOD LAKE RD
1941,1517_325.67_22,120 GREENWOOD LAKE ROAD,122 GREENWOOD LAKE RD
1942,1517_325.67_23,118 GREENWOOD LAKE ROAD,118 GREENWOOD LAKE DR
1943,1517_325.67_24,116 GREENWOOD LAKE ROAD,116 GREENWOOD LAKE RD
1944,1517_325.67_25,114 GREENWOOD LAKE ROAD,114 GREENWOOD LAKE RD
1945,1517_325.67_27,110 GREENWOOD LAKE ROAD,110 GREENWOOD LAKE RD
1946,1517_325.67_28,108 GREENWOOD LAKE ROAD,108 GREENWOOD LAKE RD
1947,1517_325.67_29,106 GREENWOOD LAKE ROAD,106 GREENWOOD LAKE RD
1948,1517_325.67_30,104 GREENWOOD LAKE ROAD,104 GREENWOOD LAKE ROAD
1949,1517_325.67_34,404 WEST CALABREEZE WAY,31 WEAVER AVE
1950,1517_325.68_2,8 SARATOGA LAKE DRIVE,8 SARATOGA LAKE DR
1951,1517_325.68_3,6 SARATOGA LAKE DRIVE,6 SARATOGA LAKE DR
1952,1517_325.68_4,4 SARATOGA LAKE DRIVE,4 SARATOGA LAKE DR
1953,1517_325.68_6,1 EAGLE LAKE DRIVE,1 EAGLE LAKE DRIVE
1954,1517_325.69_2,120 LAKE WINNIPESAUKEE DR,120 LAKE WINNIPESAUKEE DR
1955,1517_325.69_3,118 LAKE WINNIPESAUKEE DR,118 LAKE WINNIPESAUKEE DR
1956,1517_325.69_6,112 LAKE WINNIPESAUKEE DR,112 LAKE WINNIPESAUKEE DR
1957,1517_325.69_7,110 LAKE WINNIPESAUKEE DR,110 LAKE WINNIPESAUKEE DR
1958,1517_325.69_8,108 LAKE WINNIPESAUKEE DR,108 LAKE WINNEPESAUKEE DR
1959,1517_325.69_9,106 LAKE WINNIPESAUKEE DR,106 LAKE WINNIPESAUKEE DR
1960,1517_325.69_10,104 LAKE WINNIPESAUKEE DR,104 LAKE WINNIPESAUKEE DR
1961,1517_325.69_11,120 LAKE CHAMPLAIN DRIVE,3900 CAPITOL CITY BLVD
1962,1517_325.69_12,101 LAKE PLACID DRIVE,119 CAYUGA LAKE DR
1963,1517_325.69_13,103 LAKE PLACID DRIVE,103 LAKE PLACID DR
1964,1517_325.69_14,105 LAKE PLACID DRIVE,105 LAKE PLACID DR
1965,1517_325.69_15,107 LAKE PLACID DRIVE,107 LAKE PLACID DR
1966,1517_325.69_16,109 LAKE PLACID DRIVE,109 LAKE PLACID DR
1967,1517_325.69_17,111 LAKE PLACID DRIVE,111 LAKE PLACID DR
1968,1517_325.69_18,113 LAKE PLACID DRIVE,113 LAKE PLACID DR
1969,1517_325.69_19,115 LAKE PLACID DRIVE,115 LAKE PLACID DR
1970,1517_325.69_21,119 LAKE PLACID DRIVE,119 LAKE PLACID DR
1971,1517_325.69_22,121 LAKE PLACID DRIVE,121 LAKE PLACID DR
1972,1517_325.70_3,106 LAKE CHAMPLAIN DRIVE,106 LAKE CHAMPLAIN DR
1973,1517_325.70_5,110 LAKE CHAMPLAIN DRIVE,110 LAKE CHAMPLAIN DR
1974,1517_325.70_6,112 LAKE CHAMPLAIN DRIVE,112 CHAMPLAIN DR
1975,1517_325.70_7,104 LAKE PLACID DRIVE,104 LAKE PLACID DR
1976,1517_325.70_8,106 LAKE PLACID DRIVE,106 LAKE PLACID DR
1977,1517_325.70_9,108 LAKE PLACID DRIVE,108 LAKE PLACID DR
1978,1517_325.70_10,110 LAKE PLACID DRIVE,110 LAKE PLACID DR
1979,1517_325.70_11,112 LAKE PLACID DRIVE,112 LAKE PLACID DR
1980,1517_325.70_13,302 LAKE ONTARIO PLACE,302 LAKE ONTARIO PL
1981,1517_325.70_14,102 BUCKHORN LAKE COURT,102 BUCKHORN LAKE CT
1982,1517_325.70_15,104 BUCKHORN LAKE COURT,117 ETHAN LN
1983,1517_325.70_16,106 BUCKHORN LAKE COURT,106 BUCKHORN LAKE CT
1984,1517_325.70_17,108 BUCKHORN LAKE COURT,108 BUCKHORN LAKE CT
1985,1517_325.70_18,110 BUCKHORN LAKE COURT,110 BUCKHORN LAKE CT
1986,1517_325.70_19,112 BUCKHORN LAKE COURT,112 BUCKHORN LAKE CT
1987,1517_325.70_20,114 BUCKHORN LAKE COURT,31 STAMFORD HILL RD
1988,1517_325.70_21,116 BUCKHORN LAKE COURT,116 BUCKHORN LAKE CT
1989,1517_325.70_22,118 BUCKHORN LAKE COURT,118 BUCKHORN LAKE CT
1990,1517_325.70_23,119 BUCKHORN LAKE COURT,119 BUCKHORN LAKE CT
1991,1517_325.70_24,117 BUCKHORN LAKE COURT,117 BUCKHORN LAKE CT
1992,1517_325.71_1,302 CANDLE LAKE ROAD,302 CANDLE LAKE RD
1993,1517_325.71_2,120 LAKE PLACID DRIVE,120 LAKE PLACID DR
1994,1517_325.71_3,118 LAKE PLACID DRIVE,118 LAKE PLACID DR
1995,1517_325.71_4,307 LAKE ONTARIO PLACE,307 LAKE ONTARIO PL
1996,1517_325.71_5,304 CANDLE LAKE ROAD,304 CANDLE LAKE RD
1997,1517_325.72_1,108 BOULDER LAKE DRIVE,108 BOULDER LAKE DR
1998,1517_325.72_4,207 LAKE PLACID DRIVE,207 LAKE PLACID DR
1999,1517_325.72_5,205 LAKE PLACID DRIVE,205 LAKE PLACID DR
2000,1517_325.72_7,201 LAKE PLACID DRIVE,201 LAKE PLACID DR
2001,1517_325.72_8,202 LAKE WINNIPESAUKEE DR,202 LAKE WINNIPESAUKEE DR
2002,1517_325.72_10,206 LAKE WINNIPESAUKEE DR,206 LAKE WINNIPESAUKEE DR
2003,1517_325.72_11,208 LAKE WINNIPESAUKEE DR,208 LAKE WINNIPESAUKEE DR
2004,1517_325.72_12,210 LAKE WINNIPESAUKEE DR,210 LAKE WINNIPESAUKEE DR
2005,1517_325.73_1,303 CANDLE LAKE ROAD,303 CANDLE LAKE RD
2006,1517_325.73_5,208 LAKE PLACID DRIVE,208 LAKE PLACID DR
2007,1517_325.73_6,116 BOULDER LAKE DRIVE,116 BOULDER LAKE DR
2008,1517_325.73_8,118 BOULDER LAKE DRIVE,118 BOULDER LAKE DR
2009,1517_325.73_9,204 LAKE PLACID DRIVE,204 LAKE PLACID DR
2010,1517_325.74_1,115 BOULDER LAKE DRIVE,115 BOULDER LAKE DR
2011,1517_325.74_2,113 BOULDER LAKE DRIVE,113 BOULDER LAKE DR
2012,1517_325.74_3,111 BOULDER LAKE DRIVE,111 BOULDER LAKE DR
2013,1517_325.74_4,109 BOULDER LAKE DRIVE,109 BOULDER LAKE DR
2014,1517_325.74_5,107 BOULDER LAKE DRIVE,107 BOULDER LAKE DR
2015,1517_325.74_6,105 BOULDER LAKE DRIVE,105 BOULDER LAKE DR
2016,1517_325.74_7,103 BOULDER LAKE DRIVE,103 BOULDER LAKE DR
